%# iteration evaluations sigma axisratio fitness_of(bestever best median worst) mindii idxmaxSD maxSD idxminSD minSD (randomSeed=1595402412058, Wed Jul 22 17:20:12 AEST 2020)

1 8 0.18485484475657554 1.0 0.6501909213451047 0.6501909213451047 0.6556402988110979 0.658544651997848 1.0 1 0.18703802429772942 4 0.17857728445515467
2 16 0.21983633121794716 1.0912570955260343 0.4971712877353033 0.4971712877353033 0.6554960399807896 0.6617953513632528 0.96143281308724 3 0.24163640088125118 2 0.2125316520649635
3 24 0.2275355630882829 1.3136755733558163 0.4971712877353033 0.4999054570992788 0.5897916580239932 0.6540318891250838 0.9294769760773376 3 0.25135760207297597 2 0.21625533955792134
4 32 0.2235392785482751 1.3650077027859187 0.3897821754217148 0.3897821754217148 0.4965716078877449 0.6531368691939861 0.9058496527198779 3 0.24478558126378197 2 0.20593195183982538
5 40 0.2151764257204596 1.3840078943399876 0.3897821754217148 0.39273894826571143 0.6062836050987244 0.6446630324547489 0.8756949693804297 3 0.2281346516473494 1 0.1976063459216868
6 48 0.18955545887856848 1.3786112031291757 0.358275443315506 0.358275443315506 0.5231485938032467 0.6512614744715393 0.8600610426969915 4 0.2014399677990113 1 0.16852691283268564
7 56 0.1670368772014871 1.4152681289536424 0.2984727919101715 0.2984727919101715 0.5135696257154148 0.6412267703562975 0.829138617743986 4 0.17717634953423184 1 0.15034829341336256
8 64 0.15640960639404497 1.4598841673368563 0.2984727919101715 0.29949843883514404 0.5111136163274448 0.5178217540184658 0.7991869944438195 4 0.16075581009635273 1 0.13750577789423046
9 72 0.16427357414228266 1.4067133346409695 0.2984727919101715 0.3870927492777506 0.5065789173046749 0.6369092489282291 0.8005092923815575 4 0.16635694556919298 1 0.14352601172116616
10 80 0.17086018730764763 1.449151460360523 0.27654892206192017 0.27654892206192017 0.5112260952591896 0.6110450848937035 0.7763143892867636 2 0.17216944470775433 1 0.14728097014570668
11 88 0.17147211889238415 1.4780104060008896 0.27654892206192017 0.2804745137691498 0.5173164730270703 0.6480974606238306 0.7546960355219537 2 0.1780877835006099 1 0.14450044901340925
12 96 0.15183299234960818 1.5415010222588252 0.27654892206192017 0.2884801129500071 0.5124602615833282 0.6550299991698314 0.7459922811374926 2 0.15429776312786483 1 0.12492721544578837
13 104 0.12810163646584707 1.5421784992708647 0.27654892206192017 0.29805324474970496 0.5096144278844197 0.6441036816686392 0.7254922657299618 2 0.12706519250691106 1 0.10203554310445022
14 112 0.10460447751775764 1.5853805471254814 0.27654892206192017 0.28037819266319275 0.4996851285298666 0.6395052879427869 0.7012916887868739 2 0.10029433317576844 1 0.08117758594310409
15 120 0.09485856792307311 1.582879706416601 0.27654892206192017 0.2904938757419586 0.44278606275717414 0.5126179456710815 0.6808100989419329 2 0.09050730002799712 3 0.07136895483835293
16 128 0.0810717274483506 1.5833271247799472 0.2759551008542379 0.2759551008542379 0.3862453053394953 0.491023580233256 0.6596403902146056 2 0.07595943640256467 3 0.05877774257054579
17 136 0.08931928671302851 1.5827879986760145 0.2759551008542379 0.37622972329457605 0.3924140383799871 0.5033178254961967 0.6547140001042805 4 0.08879691552392022 3 0.06268894207809546
18 144 0.10022154124329867 1.5590873761521171 0.2674838205178579 0.2674838205178579 0.3906344721714655 0.5018524527549744 0.6638653794360231 4 0.10624069400514916 3 0.06775506745359884
19 152 0.09875204486143345 1.6792609279354402 0.2674838205178579 0.2711934049924215 0.38093698024749756 0.4985625048478445 0.6450418216683915 4 0.1068931081810805 3 0.06422906274587137
20 160 0.10964682189608004 1.7630123097798516 0.2674838205178579 0.26997802654902137 0.3819034596284231 0.4994546175003052 0.6262111053668339 4 0.12155758562700594 3 0.06867637481129697
21 168 0.12208990054209787 1.9038559907414612 0.2674838205178579 0.27015613516171777 0.49262408912181854 0.5128305579225223 0.6040482504061543 4 0.1315969119767554 3 0.07355644421627662
22 176 0.11366330893131683 1.9967727941518347 0.2674838205178579 0.26803335547447205 0.3780665795008341 0.4906625052293142 0.5830159826315423 4 0.12318040759387905 3 0.06589376020484831
23 184 0.10421418637589414 2.041087042804726 0.2674838205178579 0.2735558251539866 0.37406694889068604 0.5080842773119609 0.5615219662553215 4 0.11112993982005738 3 0.05813972481643349
24 192 0.10882541968990488 2.08779776607773 0.2674838205178579 0.2994285921255747 0.3847661763429642 0.4998726646105448 0.5433925434834657 4 0.12442765159438937 3 0.058570298744912194
25 200 0.09795873015562201 2.3233913915633706 0.2674838205178579 0.2724139094352722 0.3903142809867859 0.5067922671635945 0.5264068034383351 4 0.11190204498778594 3 0.0508311106722697
26 208 0.09242778599259803 2.376308937040513 0.23933851718902588 0.23933851718902588 0.380638986825943 0.4892867555220922 0.509284879774109 4 0.1151398564660975 3 0.04611681460408305
27 216 0.09767160795071478 2.650302455845808 0.23933851718902588 0.26887330412864685 0.3863425999879837 0.5050906985998154 0.492383891128464 4 0.11952937236846928 3 0.04714094112670217
28 224 0.08083567389039506 2.6754868233228284 0.23933851718902588 0.26928573846817017 0.4909188747406006 0.517301785449187 0.4776896594722466 4 0.09660293209718028 3 0.037562846663328375
29 232 0.07781844643907412 2.7114857216656234 0.23933851718902588 0.2626185417175293 0.3833603958288828 0.5016341805458069 0.45981199492813285 4 0.09255015969562602 3 0.03503851705862012
30 240 0.08128985918531571 2.7543941710348325 0.2347236772378286 0.2347236772378286 0.3772733807563782 0.38029390573501587 0.44674455696833903 4 0.10044631002904682 3 0.03535848358257249
31 248 0.0765216354639665 2.977136984610796 0.2347236772378286 0.2610018650690714 0.36582811673482263 0.4873887598514557 0.4315340341762773 4 0.09343259664888336 3 0.03208631213591654
32 256 0.06782193524461672 3.0544926486951978 0.2347236772378286 0.2406441867351532 0.3724377155303955 0.42918526132901513 0.41595161730009245 4 0.08075982051459306 3 0.027446285224642247
33 264 0.08545411327561761 3.103293478754914 0.14689220984776818 0.14689220984776818 0.3747322062651316 0.4873246103525162 0.40124479981961086 4 0.1243979368136898 3 0.03326809325546766
34 272 0.08461695512639245 3.9472858061546625 0.14689220984776818 0.17710530757904053 0.3601333498954773 0.4761104633410772 0.38695709543480294 4 0.12274861836506101 3 0.03168162375971637
35 280 0.07591952255928593 4.106920719349997 0.14689220984776818 0.1966160933176676 0.30807462334632874 0.42890422542889917 0.3723887674082459 4 0.10715889424832502 3 0.02735067811863651
36 288 0.06536489841405267 4.151028494684506 0.1454888184865316 0.1454888184865316 0.2599731584390005 0.3843390941619873 0.35834684337423184 4 0.09065400389242946 3 0.022688575217134358
37 296 0.05634953469798137 4.251692203687599 0.1454888184865316 0.25032973289489746 0.36120209097862244 0.3734820485115051 0.34482626856030413 4 0.07755160706779353 3 0.018991569489194678
38 304 0.05561494220616737 4.368367425481588 0.12927005688349402 0.12927005688349402 0.2555706799030304 0.35333725810050964 0.3346602191514446 4 0.0795074313173173 3 0.01806070125564459
39 312 0.05165632445102502 4.660505177682414 0.12927005688349402 0.2314847012360891 0.311918576558431 0.3503159681955973 0.3222070631380786 4 0.07194028036345304 3 0.0161860867493555
40 320 0.05056662339657502 4.693749659020254 0.12927005688349402 0.14160480101903283 0.25830554962158203 0.42713328202565515 0.3110504306329258 4 0.07033079465776826 3 0.015381195745768784
41 328 0.04988742533331832 4.856636576507507 0.12927005688349402 0.15447757641474402 0.19541043043136597 0.25526307026545203 0.3026527290644977 4 0.0672099411445977 3 0.014612386202684766
42 336 0.04631429433527312 4.865414327236612 0.12478333711624146 0.12478333711624146 0.1775462428728739 0.2588842809200287 0.2915106884173853 4 0.060678541239212236 3 0.013098456495049858
43 344 0.04295973035206713 4.895466767324217 0.12334948778152466 0.12334948778152466 0.17268315951029456 0.24111004670461023 0.28153264140032697 4 0.054403273394439886 3 0.01194579232319055
44 352 0.04154554663478796 4.847582639307637 0.12334948778152466 0.1391794284184774 0.22842442989349365 0.33292334278424585 0.27488733759613826 4 0.050726014290130905 3 0.011315143842414091
45 360 0.03936943896671417 4.778691528871578 0.12334948778152466 0.13279072443644202 0.17846059799194336 0.32235896587371826 0.2686890782876962 4 0.04631672943054572 3 0.010515007008404104
46 368 0.03865830557758236 4.694324150358943 0.11553311347961426 0.11553311347961426 0.17600876092910767 0.33498274286588037 0.2636542487123796 4 0.04398493312085415 3 0.009953859453372819
47 376 0.03727612701416552 4.727041424089581 0.11553311347961426 0.11563567320505774 0.17055034637451172 0.2547106544176737 0.25498068659809764 4 0.040866483806006416 3 0.009244758035151405
48 384 0.03304903092721915 4.721555119539711 0.11553311347961426 0.11882213751475013 0.16708620389302575 0.24280500411987305 0.2463843512493268 4 0.03510284193450867 3 0.008042566798317472
49 392 0.03111985659869017 4.6902643941815585 0.11446450153986609 0.11446450153986609 0.18139135837554932 0.2325313687324524 0.24162768323942957 4 0.032143266107095315 3 0.007339050258034097
50 400 0.026735985209329988 4.714463782659124 0.11446450153986609 0.1171942949295044 0.17307706673940026 0.2340670724709829 0.23314748684324738 4 0.026824125710317535 3 0.0061380791695617104
51 408 0.025031709167743388 4.698494432877588 0.11112827062606812 0.11112827062606812 0.13800114393234253 0.2286742230256399 0.2272138051938098 4 0.024259898667695293 3 0.005630762405541318
52 416 0.02320895581483338 4.688932801131948 0.11112827062606812 0.11565746863683068 0.11981328328450525 0.14527799685796106 0.2221725119514007 4 0.02181765981357021 3 0.005035297234043413
53 424 0.022459981334481294 4.764139180735938 0.11112827062606812 0.11544789870580041 0.1283636291821798 0.1773109038670858 0.21432444307479734 4 0.02034211540310693 3 0.004766879070407781
54 432 0.021267524182072343 4.752164758882682 0.11112827062606812 0.12283978859583533 0.13134314616521203 0.17732761303583777 0.20961323684350744 4 0.018580883068076835 3 0.004366082503059815
55 440 0.022596595926069787 4.750576065604508 0.11112827062606812 0.1215047836303711 0.14029184977213538 0.16990500688552856 0.20242415288944524 4 0.01901738613123364 3 0.0045671448303064065
56 448 0.02067885091728895 4.687002435275812 0.11112827062606812 0.12603686253229773 0.14048552513122559 0.24678187568982446 0.19940425041187262 4 0.016801498862901693 3 0.004097897891859137
57 456 0.02011738635479973 4.662048640296235 0.11112827062606812 0.1205695470174154 0.13243440786997474 0.17926152547200525 0.19597921657046405 4 0.01575558191740463 3 0.003926788785853273
58 464 0.019971544884732555 4.600410312063404 0.11112827062606812 0.11974249283472693 0.13937664031982422 0.15099076430002845 0.19158184678529272 2 0.01557423965638737 3 0.003920465821974791
59 472 0.021649057875242718 4.732959507038849 0.11112827062606812 0.1124068101247152 0.1289605895678202 0.14500961701075232 0.1895874615439015 2 0.018245671557505134 3 0.004128821931339613
60 480 0.023207973151640315 5.248214521446424 0.11112827062606812 0.11438469092051184 0.12478266159693396 0.16249676545461023 0.1834015293919315 2 0.02051665823837459 3 0.004365603063274273
61 488 0.024290524592721265 5.410645395179889 0.11112827062606812 0.11176663637161255 0.12047721942265832 0.15371859073638916 0.17949259015245214 2 0.021651057416516812 3 0.004446224140930655
62 496 0.023779958164947865 5.502962731978731 0.11112827062606812 0.11310702562332153 0.1253185272216797 0.1766203840573629 0.1742121799072331 2 0.021308052577597995 3 0.004329153077244978
63 504 0.020585756897192223 5.610162215435122 0.11112827062606812 0.11934999624888099 0.12214914957682288 0.12993774811426795 0.17074534478886808 2 0.017893280480211087 3 0.0036254926619979887
64 512 0.021313675125009566 5.632423939866624 0.11112827062606812 0.11290691296259558 0.11926984786987305 0.16130965948104858 0.1649706553048573 2 0.018625361556115185 3 0.003634078961732886
65 520 0.017856412313300644 5.8311794612038605 0.11112827062606812 0.113614022731781 0.12147015333175659 0.1476815938949585 0.16218437042026268 2 0.01522184244761221 3 0.0031094798316806246
66 528 0.017117529899440116 5.63535037799877 0.11112827062606812 0.11619913578033447 0.1253546277681986 0.13846780856450402 0.16364063330156398 2 0.015479552091320242 3 0.002939395847704563
67 536 0.015976954180921262 6.070136921581493 0.11112827062606812 0.11328085263570153 0.11938418944676721 0.12876731157302856 0.15968669534669758 2 0.014217423624945068 3 0.0027513415637998606
68 544 0.015630943961269624 6.045443011993975 0.11112827062606812 0.11958374579747522 0.12356505791346228 0.12628742059071862 0.1580584304987882 2 0.013767999276247259 3 0.0026412416583556286
69 552 0.016868476833505265 6.112569284278478 0.11112827062606812 0.11716228723526001 0.1273997028668722 0.15321495135625207 0.15647409208138405 2 0.014504973427985419 3 0.002785702668279033
70 560 0.018737348547911623 5.991867342842851 0.11112827062606812 0.11404987176259362 0.12424912055333459 0.13688933849334717 0.15445826267300167 2 0.015706773086182135 3 0.003093676503930279
71 568 0.02007480321622463 5.724931302570642 0.11112827062606812 0.11167558034261071 0.11995649337768555 0.12606398264567054 0.15669189209597656 2 0.01633795019881873 3 0.0033088515281978433
72 576 0.02174994368119276 5.54560556502341 0.10938942432403564 0.10938942432403564 0.11397562424341834 0.1266775131225586 0.15606621954206415 2 0.01710201849182183 3 0.0036657711323485075
73 584 0.01975167270821069 5.190558898967211 0.10938942432403564 0.11158696810404456 0.11913438638051355 0.13160651922225952 0.16208507560623794 2 0.01571209440013628 3 0.003252221278420829
74 592 0.018774363726236473 5.350841771396961 0.10776217778523767 0.10776217778523767 0.1144288182258606 0.13614179690678918 0.15768294001100056 2 0.014435399398655084 3 0.0031254361622103633
75 600 0.017989725388282755 5.095823657841505 0.10776217778523767 0.11109534899393714 0.11407480637232459 0.12403088808059692 0.16019687891183754 2 0.014301188108732401 3 0.0028943822186834646
76 608 0.01774049029644444 5.423129584128816 0.10776217778523767 0.11059856414794922 0.1160813570022583 0.13849755128224694 0.15580776509442473 2 0.01387954962326594 3 0.002815740771054138
77 616 0.01632589577655368 5.464010044969517 0.10776217778523767 0.11120436588923133 0.11690650383631385 0.11947532494862878 0.15456267916749766 2 0.012468831702324207 3 0.0025386313636008608
78 624 0.018072939635475523 5.435713829777545 0.10776217778523767 0.11153240998586023 0.11507467428843177 0.12099164724349976 0.15113867346143728 2 0.014035918697430632 3 0.0027169871558948757
79 632 0.016046935958292187 6.012157606627629 0.10776217778523767 0.1093801657358805 0.11916190385818481 0.12135595083236694 0.1468100611106705 2 0.012249555872378692 3 0.002332939806232914
80 640 0.012878189405111817 6.115948099626772 0.10776217778523767 0.1109901865323385 0.11752078930536902 0.12373302380243933 0.14205754676834131 2 0.009505983393981376 3 0.0018224946362116854
81 648 0.013305937295579221 6.142380526809565 0.10776217778523767 0.10829240083694458 0.11343640089035034 0.11494604746500647 0.1375388509223992 2 0.009491996162582507 3 0.0018774596119629366
