%# iteration evaluations sigma axisratio stddevratio sort(diag(D)) (square roots of eigenvalues of C) (randomSeed=1595402412058, Wed Jul 22 17:20:12 AEST 2020)

0 0 0.2 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
1 8 0.18485484475657554 1.0 1.0473785894347578 1.0 1.0 1.0 1.0 1.0 
2 16 0.21983633121794716 1.0912570955260343 1.1369431260403104 0.96143281308724 0.962346168837455 0.9711314803334613 0.9778018471688522 1.0491703791530063 
3 24 0.2275355630882829 1.3136755733558163 1.162318593320342 0.9294769760773376 0.9447829600773301 0.9717402310288497 1.0147716573185808 1.2210311994694267 
4 32 0.2235392785482751 1.3650077027859187 1.1886721758174617 0.9058496527198779 0.9118573167249273 0.9536463048555741 0.9897428827933773 1.2364917535285829 
5 40 0.2151764257204596 1.3840078943399876 1.1544905128591427 0.8756949693804297 0.8918036483983365 0.9582251104687772 1.013741018550135 1.2119687506563284 
6 48 0.18955545887856848 1.3786112031291757 1.1952985099715314 0.8600610426969915 0.8791029527686848 0.9508089174727067 1.0037001677319364 1.1856897888370328 
7 56 0.1670368772014871 1.4152681289536424 1.1784393790696985 0.829138617743986 0.8659005298578103 0.9336263111392822 1.0504095930152082 1.1734534601777404 
8 64 0.15640960639404497 1.4598841673368563 1.1690840381995162 0.7991869944438195 0.8711888519450285 0.9258944236926975 1.0270852166293578 1.1667204399300601 
9 72 0.16427357414228266 1.4067133346409695 1.1590717499513703 0.8005092923815575 0.8621112624932681 0.9003070067871604 1.016827923703219 1.1260870960971436 
10 80 0.17086018730764763 1.449151460360523 1.1689863567399454 0.7763143892867636 0.8488383752179894 0.887371935314958 1.0225958872852152 1.124997130933801 
11 88 0.17147211889238415 1.4780104060008896 1.2324375786824289 0.7546960355219537 0.8214948312842386 0.8855677108205297 1.0385752467913856 1.1154485938690646 
12 96 0.15183299234960818 1.5415010222588252 1.2351012753888018 0.7459922811374926 0.8032612898043645 0.8665402271542724 1.0034012691230416 1.1499478639706378 
13 104 0.12810163646584707 1.5421784992708647 1.245303240821082 0.7254922657299618 0.7785731085286949 0.8573595481470803 0.968714071428594 1.118838573596052 
14 112 0.10460447751775764 1.5853805471254814 1.2354929259175425 0.7012916887868739 0.7531726591414205 0.8392852268580354 0.9457825673895859 1.1118142012634868 
15 120 0.09485856792307311 1.582879706416601 1.2681606481836756 0.6808100989419329 0.7270488827546465 0.8112671294234363 0.9126751006777557 1.0776404895386638 
16 128 0.0810717274483506 1.5833271247799472 1.292316327245763 0.6596403902146056 0.7096238468566862 0.7931289886828798 0.938417667123127 1.044426522427214 
17 136 0.08931928671302851 1.5827879986760145 1.416468560169678 0.6547140001042805 0.6913390953754183 0.7696023660841815 0.9196283774788505 1.036273461930222 
18 144 0.10022154124329867 1.5590873761521171 1.568011043275939 0.6638653794360231 0.6971277244625589 0.7540748616106399 0.9929414735767151 1.0350241325431389 
19 152 0.09875204486143345 1.6792609279354402 1.6642482952618138 0.6450418216683915 0.7175019923656866 0.7537158573190655 0.9715399659650782 1.08319352801203 
20 160 0.10964682189608004 1.7630123097798516 1.7700058566138852 0.6262111053668339 0.7036580724042729 0.7308170953591447 0.9382695304489089 1.1040178872825759 
21 168 0.12208990054209787 1.9038559907414612 1.7890602703662983 0.6040482504061543 0.6884173322819878 0.7398138206226205 0.9352671933765012 1.150020880232655 
22 176 0.11366330893131683 1.9967727941518347 1.86937893984104 0.5830159826315423 0.6707063707088059 0.7226048368974691 0.9696074420734889 1.1641504526743622 
23 184 0.10421418637589414 2.041087042804726 1.9114287205681086 0.5615219662553215 0.6607134918582898 0.7035623155221378 0.9754242055408678 1.1461152095739693 
