%# iteration evaluations sigma void fitness_of_recent_best x_of_recent_best(1...dimension) (randomSeed=1595402412058, Wed Jul 22 17:20:12 AEST 2020)

1 8 0.18485484475657554 0 0.6501909213451047 0.7738246095981951 0.30843595553982794 0.43577097765341677 0.49745048032288103 0.6558385082813507 
2 16 0.21983633121794716 0 0.4971712877353033 0.9613604722496136 0.24350306395443125 0.07718212808155622 0.7827937939387041 0.6030990532787074 
3 24 0.2275355630882829 0 0.4999054570992788 0.8028476877510649 0.5038800191171854 0.07591806389589012 0.7801452200498002 0.534545043825056 
4 32 0.2235392785482751 0 0.3897821754217148 0.650865010811584 0.75306252880066 0.02018722718190842 0.6341326175929629 0.44589268771805995 
5 40 0.2151764257204596 0 0.39273894826571143 0.8529911302231902 0.5304776867778127 0.032232031673113386 0.8641345033713209 0.41311488805847657 
6 48 0.18955545887856848 0 0.358275443315506 0.7899689058629881 0.3359934994230003 0.03453658602987121 0.17274081171916822 0.40533622620886833 
7 56 0.1670368772014871 0 0.2984727919101715 0.8252511400906377 0.6086047889513606 0.0028849422103448263 0.781160693943457 0.20608300669218804 
8 64 0.15640960639404497 0 0.29949843883514404 0.6751604158737685 0.5350016468970458 0.003584178696136281 0.8014731221209238 0.3331462173271974 
9 72 0.16427357414228266 0 0.3870927492777506 0.7789597048467478 0.25564329117147033 0.04628102967341028 0.5718705518122635 0.2438273422643234 
10 80 0.17086018730764763 0 0.27654892206192017 0.8690226045194971 0.10985517959568297 0.00976104193640509 0.6237993586235614 0.06471248412545785 
11 88 0.17147211889238415 0 0.2804745137691498 0.7734748644929058 0.051589242550032416 0.017642246526160234 0.5739336221959087 0.2517972482646198 
12 96 0.15183299234960818 0 0.2884801129500071 0.8472986491576742 0.09861473313626824 5.520131528993499E-4 0.7073082002831576 0.3055331388962937 
13 104 0.12810163646584707 0 0.29805324474970496 0.9005909508896985 0.26104043919247255 0.005237616948893485 0.8176484470548329 0.3085241999517872 
14 112 0.10460447751775764 0 0.28037819266319275 0.8340875594644229 0.12165659877952456 0.011933148803222996 0.6327653786686965 0.266652554876587 
15 120 0.09485856792307311 0 0.2904938757419586 0.8798215471262844 0.020427437695927614 0.004691494466339211 0.7661222208464994 0.20357399039361207 
16 128 0.0810717274483506 0 0.2759551008542379 0.808058203299663 0.021961517760076106 0.005334674051681655 0.5616148291949049 0.32806663524017754 
17 136 0.08931928671302851 0 0.37622972329457605 0.8019304974343093 0.1685145398389742 0.02024090955506011 0.47582166937196163 0.33120826804148695 
18 144 0.10022154124329867 0 0.2674838205178579 0.8670421583953569 0.07021030679908186 0.012394889268041477 0.39564606651351797 0.34124434723098707 
19 152 0.09875204486143345 0 0.2711934049924215 0.8198277207838607 0.16520099260805024 0.007866740307287113 0.474481578384946 0.32876966456197754 
20 160 0.10964682189608004 0 0.26997802654902137 0.9569358870779212 0.20605256749073203 0.0010061809484377335 0.4555027275997556 0.3660976694982012 
21 168 0.12208990054209787 0 0.27015613516171777 0.8516670597022139 0.31239189626126335 0.01373392226198799 0.362105357337665 0.42922428407612295 
22 176 0.11366330893131683 0 0.26803335547447205 0.8613210160472177 0.19031494030469434 0.010444126231316053 0.4139726955472777 0.4740607875530369 
23 184 0.10421418637589414 0 0.2735558251539866 0.8462985432887216 0.23737890090974573 0.007981533079804818 0.48974783646123926 0.41887971347890623 
24 192 0.10882541968990488 0 0.2994285921255747 0.845653222551364 0.2611188824365749 0.016680976766081015 0.7676534418405845 0.25073299081414846 
25 200 0.09795873015562201 0 0.2724139094352722 0.8867605854804936 0.28455613689893033 0.016227681547202603 0.4528840115965804 0.33309626793821895 
26 208 0.09242778599259803 0 0.23933851718902588 0.7875623394765756 0.2322475327101291 0.017764928012781116 0.27343642524601264 0.4117553457988614 
27 216 0.09767160795071478 0 0.26887330412864685 0.7517134417825548 0.2576666801520185 7.142213616928225E-5 0.44255088999831466 0.32843515788641725 
28 224 0.08083567389039506 0 0.26928573846817017 0.877234514963694 0.2438114446509368 0.011376641814826576 0.38199481812643166 0.4095495051067843 
29 232 0.07781844643907412 0 0.2626185417175293 0.8401398275261488 0.31053648527394506 0.0019223466771702384 0.31243715361591723 0.3562751884910757 
30 240 0.08128985918531571 0 0.2347236772378286 0.8863365734494355 0.32350987770227546 0.00784647021935481 0.28853051740138586 0.3750965522378804 
